Measure,Component,CodeSystem,Code,Grouping_ID,Diag_Type
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41140,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41145,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41150,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41153,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41155,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41250,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41251,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41252,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41500,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41510,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41512,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41520,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41530,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41599,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41800,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41805,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41806,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41820,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41821,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41822,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41823,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41825,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41826,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41827,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41828,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41830,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41850,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41870,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41872,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41874,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,41899,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42000,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42100,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42104,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42106,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42107,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42120,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42140,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42145,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42160,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42180,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42182,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42200,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42205,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42210,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42215,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42220,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42225,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42226,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42227,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42235,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42260,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42280,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42281,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42299,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42300,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42305,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42310,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42320,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42330,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42335,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42340,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42400,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42405,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42408,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42409,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42410,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42415,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42420,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42425,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42426,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42440,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42450,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42500,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42505,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42507,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42508,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42509,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42510,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42550,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42600,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42650,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42660,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42665,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42699,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42700,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42720,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42725,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42800,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42802,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42804,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42806,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42808,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42809,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42810,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42815,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42820,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42821,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42825,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42826,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42830,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42831,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42835,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42836,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42842,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42844,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42845,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42860,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42870,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42890,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42892,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42894,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42900,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42950,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42953,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42955,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42960,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42961,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42962,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42970,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42971,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42972,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,42999,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43020,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43030,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43045,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43100,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43101,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43107,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43108,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43112,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43113,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43116,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43117,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43118,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43121,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43122,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43123,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43124,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43130,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43135,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43180,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43191,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43192,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43193,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43194,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43195,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43196,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43197,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43198,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43200,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43201,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43202,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43204,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43205,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43206,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43211,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43212,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43213,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43214,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43215,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43216,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43217,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43219,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43220,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43226,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43227,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43228,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43229,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43231,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43232,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43233,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43235,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43236,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43237,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43238,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43239,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43240,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43241,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43242,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43243,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43244,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43245,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43246,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43247,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43248,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43249,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43250,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43251,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43252,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43253,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43254,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43255,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43256,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43257,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43258,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43259,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43260,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43261,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43262,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43263,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43264,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43265,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43266,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43267,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43268,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43269,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43270,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43271,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43272,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43273,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43274,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43275,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43276,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43277,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43278,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43279,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43280,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43281,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43282,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43283,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43289,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43300,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43305,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43310,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43312,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43313,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43314,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43320,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43325,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43327,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43328,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43330,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43331,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43332,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43333,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43334,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43335,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43336,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43337,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43338,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43340,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43341,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43350,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43351,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43352,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43360,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43361,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43400,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43401,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43405,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43410,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43415,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43420,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43425,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43450,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43453,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43456,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43458,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43460,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43496,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43499,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43500,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43501,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43502,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43510,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43520,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43605,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43610,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43611,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43620,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43621,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43622,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43631,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43632,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43633,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43634,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43635,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43640,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43641,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43644,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43645,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43647,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43648,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43651,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43652,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43653,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43659,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43752,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43753,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43754,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43755,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43756,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43757,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43760,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43761,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43770,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43771,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43772,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43773,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43774,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43775,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43800,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43810,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43820,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43825,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43830,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43831,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43832,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43840,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43842,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43843,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43845,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43846,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43847,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43848,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43850,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43855,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43860,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43865,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43870,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43880,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43881,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43882,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43886,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43887,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43888,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,43999,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44005,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44010,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44015,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44020,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44021,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44025,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44050,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44055,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44100,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44110,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44111,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44120,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44121,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44125,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44126,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44127,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44128,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44130,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44132,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44133,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44135,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44136,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44137,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44139,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44140,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44141,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44143,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44144,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44145,ED_Procs,
Alcohol_SBIRT,Numer_Excl_Procs,CPT,44146,ED_Procs,
